"","muID","time","timeup","module","round","prelimGain","totalEarnings","correct","declareEarnings","statusDeclare","taxPaid","finalEarnings","taxRate","done","stage","stage.1","step","round.1","timestamp","session","room","round_number","complete_rooms_module2","cheat","report.rate","age","gender","politics","trust","DictGive","role","other","risk1","risk2","risk3","risk4","risk5","risk6","risk7","risk8","risk9","risk10","integrity1","integrity2","integrity3","integrity4","integrity5","integrity6","integrity7","integrity8","integrity9","integrity10","auditRate","audited","taxBracket","report.rate.lab.online.sync","sample","treat","risk.pref","total.integrity"
"812","AUM9KV1OUR6DGIE743T2","10401","false","Module2","1",1500,1421.25,10,350,"false",105,1395,30,"true","[objectObject]","[objectObject]",NA,"1","1488027101234","./data//room_1488026546921/memory_Module2_6.3.1.csv","room_1488026546921",1,TRUE,1,0.233333333333333,"22","F","7","A","500","A","AUP2FX4V7WDBN690R58O",0,0,0,0,0,0,0,0,0,0,2,1,3,1,3,3,1,1,1,2,0,"false",1,0.233333333333333,"Online Sync",2,0,18
"813","AUM9KV1OUR6DGIE743T2","14406","false","Module2","6",2400,2310,16,400,"false",120,2280,30,"true","[objectObject]","[objectObject]",NA,"6","1488027509754","./data//room_1488026546921/memory_Module2_6.3.6.csv","room_1488026546921",6,TRUE,1,0.166666666666667,"22","F","7","A","500","A","AUP2FX4V7WDBN690R58O",0,0,0,0,0,0,0,0,0,0,2,1,3,1,3,3,1,1,1,2,0,"false",1,0.166666666666667,"Online Sync",2,0,18
"814","AUMGLUPE9WF2RY3I4XB1","5276","false","Module2","1",1950,2040,13,0,"false",0,1950,30,"true","[objectObject]","[objectObject]",NA,"1","1488039109584","./data//room_1488038640430/memory_Module2_6.3.1.csv","room_1488038640430",1,TRUE,1,0,"19","M","3","A","0","A","AU9Z3FOUKE167DP5Q0IY",0,0,0,0,0,0,0,0,1,1,3,2,2,3,3,2,2,1,2,2,0,"false",1,0,"Online Sync",2,2,22
"815","AUMGLUPE9WF2RY3I4XB1","6520","false","Module2","7",2700,2880,18,0,"false",0,2700,30,"true","[objectObject]","[objectObject]",NA,"7","1488039583529","./data//room_1488038640430/memory_Module2_6.3.7.csv","room_1488038640430",7,TRUE,1,0,"19","M","3","A","0","A","AU9Z3FOUKE167DP5Q0IY",0,0,0,0,0,0,0,0,1,1,3,2,2,3,3,2,2,1,2,2,0,"false",1,0,"Online Sync",2,2,22
"816","AUMGLUPE9WF2RY3I4XB1","3021","false","Module2","10",2100,2268.75,14,0,"false",0,2100,30,"true","[objectObject]","[objectObject]",NA,"10","1488039832922","./data//room_1488038640430/memory_Module2_6.3.10.csv","room_1488038640430",10,TRUE,1,0,"19","M","3","A","0","A","AU9Z3FOUKE167DP5Q0IY",0,0,0,0,0,0,0,0,1,1,3,2,2,3,3,2,2,1,2,2,0,"false",1,0,"Online Sync",2,2,22
"817","AUMGLUPE9WF2RY3I4XB1","15663","false","Module2","9",2550,2707.5,17,0,"false",0,2550,30,"true","[objectObject]","[objectObject]",NA,"9","1488039765127","./data//room_1488038640430/memory_Module2_6.3.9.csv","room_1488038640430",9,TRUE,1,0,"19","M","3","A","0","A","AU9Z3FOUKE167DP5Q0IY",0,0,0,0,0,0,0,0,1,1,3,2,2,3,3,2,2,1,2,2,0,"false",1,0,"Online Sync",2,2,22
"818","AUMGLUPE9WF2RY3I4XB1","13909","false","Module2","3",2400,2523.75,16,0,"false",0,2400,30,"true","[objectObject]","[objectObject]",NA,"3","1488039282390","./data//room_1488038640430/memory_Module2_6.3.3.csv","room_1488038640430",3,TRUE,1,0,"19","M","3","A","0","A","AU9Z3FOUKE167DP5Q0IY",0,0,0,0,0,0,0,0,1,1,3,2,2,3,3,2,2,1,2,2,0,"false",1,0,"Online Sync",2,2,22
"819","AUMGLUPE9WF2RY3I4XB1","9708","false","Module2","2",2400,2523.75,16,0,"false",0,2400,30,"true","[objectObject]","[objectObject]",NA,"2","1488039195003","./data//room_1488038640430/memory_Module2_6.3.2.csv","room_1488038640430",2,TRUE,1,0,"19","M","3","A","0","A","AU9Z3FOUKE167DP5Q0IY",0,0,0,0,0,0,0,0,1,1,3,2,2,3,3,2,2,1,2,2,0,"false",1,0,"Online Sync",2,2,22
"820","AUMGLUPE9WF2RY3I4XB1","22372","false","Module2","8",2250,2418.75,15,0,"false",0,2250,30,"true","[objectObject]","[objectObject]",NA,"8","1488039683317","./data//room_1488038640430/memory_Module2_6.3.8.csv","room_1488038640430",8,TRUE,1,0,"19","M","3","A","0","A","AU9Z3FOUKE167DP5Q0IY",0,0,0,0,0,0,0,0,1,1,3,2,2,3,3,2,2,1,2,2,0,"false",1,0,"Online Sync",2,2,22
"821","AUMGLUPE9WF2RY3I4XB1","7137","false","Module2","6",2250,2385,15,0,"false",0,2250,30,"true","[objectObject]","[objectObject]",NA,"6","1488039507558","./data//room_1488038640430/memory_Module2_6.3.6.csv","room_1488038640430",6,TRUE,1,0,"19","M","3","A","0","A","AU9Z3FOUKE167DP5Q0IY",0,0,0,0,0,0,0,0,1,1,3,2,2,3,3,2,2,1,2,2,0,"false",1,0,"Online Sync",2,2,22
"822","AUMGLUPE9WF2RY3I4XB1","10378","false","Module2","4",2250,2351.25,15,0,"false",0,2250,30,"true","[objectObject]","[objectObject]",NA,"4","1488039359744","./data//room_1488038640430/memory_Module2_6.3.4.csv","room_1488038640430",4,TRUE,1,0,"19","M","3","A","0","A","AU9Z3FOUKE167DP5Q0IY",0,0,0,0,0,0,0,0,1,1,3,2,2,3,3,2,2,1,2,2,0,"false",1,0,"Online Sync",2,2,22
"823","AUMGLUPE9WF2RY3I4XB1","7156","false","Module2","5",2250,2385,15,0,"false",0,2250,30,"true","[objectObject]","[objectObject]",NA,"5","1488039431659","./data//room_1488038640430/memory_Module2_6.3.5.csv","room_1488038640430",5,TRUE,1,0,"19","M","3","A","0","A","AU9Z3FOUKE167DP5Q0IY",0,0,0,0,0,0,0,0,1,1,3,2,2,3,3,2,2,1,2,2,0,"false",1,0,"Online Sync",2,2,22
"824","AUMQ2KPLOGYCUJI5AEND","10276","false","Module2","4",1350,1461.25,9,50,"false",5,1345,10,"true","[objectObject]","[objectObject]",NA,"4","1489689810469","./data//room_1489688974211/memory_Module2_6.3.4.csv","room_1489688974211",4,FALSE,1,0.037037037037037,"19","M","3","B","200","A","AU7UP3E5JLQWHFKGNM19",0,0,0,0,0,0,0,1,1,1,3,1,3,4,3,3,1,1,2,2,0.1,"false",3,0.037037037037037,"Online Sync",1,3,23
"825","AUMQ2KPLOGYCUJI5AEND","5010","false","Module2","10",1650,1646.25,11,1650,"false",165,1485,10,"true","[objectObject]","[objectObject]",NA,"10","1489690293725","./data//room_1489688974211/memory_Module2_6.3.10.csv","room_1489688974211",10,FALSE,0,1,"19","M","3","B","200","A","AU7UP3E5JLQWHFKGNM19",0,0,0,0,0,0,0,1,1,1,3,1,3,4,3,3,1,1,2,2,0.1,"false",3,1,"Online Sync",1,3,23
"826","AUMQ2KPLOGYCUJI5AEND","6940","false","Module2","7",1800,1773.75,12,1800,"false",180,1620,10,"true","[objectObject]","[objectObject]",NA,"7","1489690038658","./data//room_1489688974211/memory_Module2_6.3.7.csv","room_1489688974211",7,FALSE,0,1,"19","M","3","B","200","A","AU7UP3E5JLQWHFKGNM19",0,0,0,0,0,0,0,1,1,1,3,1,3,4,3,3,1,1,2,2,0.1,"false",3,1,"Online Sync",1,3,23
"827","AUMQ2KPLOGYCUJI5AEND","8392","false","Module2","3",1500,1481.25,10,1500,"false",150,1350,10,"true","[objectObject]","[objectObject]",NA,"3","1489689704066","./data//room_1489688974211/memory_Module2_6.3.3.csv","room_1489688974211",3,FALSE,0,1,"19","M","3","B","200","A","AU7UP3E5JLQWHFKGNM19",0,0,0,0,0,0,0,1,1,1,3,1,3,4,3,3,1,1,2,2,0.1,"false",3,1,"Online Sync",1,3,23
"828","AUMQ2KPLOGYCUJI5AEND","5956","false","Module2","5",1950,1927.5,13,1950,"true",195,1755,10,"true","[objectObject]","[objectObject]",NA,"5","1489689886511","./data//room_1489688974211/memory_Module2_6.3.5.csv","room_1489688974211",5,FALSE,0,1,"19","M","3","B","200","A","AU7UP3E5JLQWHFKGNM19",0,0,0,0,0,0,0,1,1,1,3,1,3,4,3,3,1,1,2,2,0.1,"true",3,1,"Online Sync",1,3,23
"829","AUMQ2KPLOGYCUJI5AEND","4000","false","Module2","6",1500,1496.25,10,1500,"true",150,1350,10,"true","[objectObject]","[objectObject]",NA,"6","1489689963487","./data//room_1489688974211/memory_Module2_6.3.6.csv","room_1489688974211",6,FALSE,0,1,"19","M","3","B","200","A","AU7UP3E5JLQWHFKGNM19",0,0,0,0,0,0,0,1,1,1,3,1,3,4,3,3,1,1,2,2,0.1,"true",3,1,"Online Sync",1,3,23
"830","AUMQ2KPLOGYCUJI5AEND","5610","false","Module2","8",1650,1643.75,11,1650,"false",165,1485,10,"true","[objectObject]","[objectObject]",NA,"8","1489690110459","./data//room_1489688974211/memory_Module2_6.3.8.csv","room_1489688974211",8,FALSE,0,1,"19","M","3","B","200","A","AU7UP3E5JLQWHFKGNM19",0,0,0,0,0,0,0,1,1,1,3,1,3,4,3,3,1,1,2,2,0.1,"false",3,1,"Online Sync",1,3,23
"831","AUMQ2KPLOGYCUJI5AEND","14877","false","Module2","2",1650,1598.75,11,1500,"false",150,1500,10,"true","[objectObject]","[objectObject]",NA,"2","1489689615522","./data//room_1489688974211/memory_Module2_6.3.2.csv","room_1489688974211",2,FALSE,1,0.909090909090909,"19","M","3","B","200","A","AU7UP3E5JLQWHFKGNM19",0,0,0,0,0,0,0,1,1,1,3,1,3,4,3,3,1,1,2,2,0.1,"false",3,0.909090909090909,"Online Sync",1,3,23
"832","AUMQ2KPLOGYCUJI5AEND","12598","false","Module2","1",1500,1466.25,10,1500,"true",150,1350,10,"true","[objectObject]","[objectObject]",NA,"1","1489689520216","./data//room_1489688974211/memory_Module2_6.3.1.csv","room_1489688974211",1,FALSE,0,1,"19","M","3","B","200","A","AU7UP3E5JLQWHFKGNM19",0,0,0,0,0,0,0,1,1,1,3,1,3,4,3,3,1,1,2,2,0.1,"true",3,1,"Online Sync",1,3,23
"833","AUMQ7KD62U5GVW9ZA381","6581","false","Module2","6",1800,1504.5,12,1750,"false",525,1275,30,"true","[objectObject]","[objectObject]",NA,"6","1488029049332","./data//room_1488028101450/memory_Module2_6.3.6.csv","room_1488028101450",6,TRUE,1,0.972222222222222,"21",NA,"2","A","500","B","AU0ODT5AE89UXFBM3L2N",0,0,0,0,0,0,0,1,1,1,2,1,3,4,3,3,1,1,1,2,0,"false",1,0.972222222222222,"Online Sync",2,3,21
"834","AUMQ7KD62U5GVW9ZA381","10313","false","Module2","9",1800,1557,12,1500,"false",450,1350,30,"true","[objectObject]","[objectObject]",NA,"9","1488029309036","./data//room_1488028101450/memory_Module2_6.3.9.csv","room_1488028101450",9,TRUE,1,0.833333333333333,"21",NA,"2","A","500","B","AU0ODT5AE89UXFBM3L2N",0,0,0,0,0,0,0,1,1,1,2,1,3,4,3,3,1,1,1,2,0,"false",1,0.833333333333333,"Online Sync",2,3,21
"835","AUMQ7KD62U5GVW9ZA381","15078","false","Module2","4",1650,1398.75,11,1500,"false",450,1200,30,"true","[objectObject]","[objectObject]",NA,"4","1488028886970","./data//room_1488028101450/memory_Module2_6.3.4.csv","room_1488028101450",4,TRUE,1,0.909090909090909,"21",NA,"2","A","500","B","AU0ODT5AE89UXFBM3L2N",0,0,0,0,0,0,0,1,1,1,2,1,3,4,3,3,1,1,1,2,0,"false",1,0.909090909090909,"Online Sync",2,3,21
"836","AUMQ7KD62U5GVW9ZA381","16400","false","Module2","5",1650,1410.375,11,1500,"false",450,1200,30,"true","[objectObject]","[objectObject]",NA,"5","1488028974600","./data//room_1488028101450/memory_Module2_6.3.5.csv","room_1488028101450",5,TRUE,1,0.909090909090909,"21",NA,"2","A","500","B","AU0ODT5AE89UXFBM3L2N",0,0,0,0,0,0,0,1,1,1,2,1,3,4,3,3,1,1,1,2,0,"false",1,0.909090909090909,"Online Sync",2,3,21
"837","AUMQ7KD62U5GVW9ZA381","5700","false","Module2","10",1950,1627.5,13,1750,"false",525,1425,30,"true","[objectObject]","[objectObject]",NA,"10","1488029387723","./data//room_1488028101450/memory_Module2_6.3.10.csv","room_1488028101450",10,TRUE,1,0.897435897435897,"21",NA,"2","A","500","B","AU0ODT5AE89UXFBM3L2N",0,0,0,0,0,0,0,1,1,1,2,1,3,4,3,3,1,1,1,2,0,"false",1,0.897435897435897,"Online Sync",2,3,21
"838","AUMQ7KD62U5GVW9ZA381","13684","false","Module2","3",1800,1495.5,12,1750,"false",525,1275,30,"true","[objectObject]","[objectObject]",NA,"3","1488028799420","./data//room_1488028101450/memory_Module2_6.3.3.csv","room_1488028101450",3,TRUE,1,0.972222222222222,"21",NA,"2","A","500","B","AU0ODT5AE89UXFBM3L2N",0,0,0,0,0,0,0,1,1,1,2,1,3,4,3,3,1,1,1,2,0,"false",1,0.972222222222222,"Online Sync",2,3,21
"839","AUMQ7KD62U5GVW9ZA381","5549","false","Module2","8",1800,1493.25,12,1750,"false",525,1275,30,"true","[objectObject]","[objectObject]",NA,"8","1488029218548","./data//room_1488028101450/memory_Module2_6.3.8.csv","room_1488028101450",8,TRUE,1,0.972222222222222,"21",NA,"2","A","500","B","AU0ODT5AE89UXFBM3L2N",0,0,0,0,0,0,0,1,1,1,2,1,3,4,3,3,1,1,1,2,0,"false",1,0.972222222222222,"Online Sync",2,3,21
"840","AUMQ7KD62U5GVW9ZA381","11461","false","Module2","7",1650,1430.25,11,1500,"false",450,1200,30,"true","[objectObject]","[objectObject]",NA,"7","1488029143852","./data//room_1488028101450/memory_Module2_6.3.7.csv","room_1488028101450",7,TRUE,1,0.909090909090909,"21",NA,"2","A","500","B","AU0ODT5AE89UXFBM3L2N",0,0,0,0,0,0,0,1,1,1,2,1,3,4,3,3,1,1,1,2,0,"false",1,0.909090909090909,"Online Sync",2,3,21
"841","AUMQ7KD62U5GVW9ZA381","5619","false","Module2","1",1050,923.25,7,1000,"false",300,750,30,"true","[objectObject]","[objectObject]",NA,"1","1488028609752","./data//room_1488028101450/memory_Module2_6.3.1.csv","room_1488028101450",1,TRUE,1,0.952380952380952,"21",NA,"2","A","500","B","AU0ODT5AE89UXFBM3L2N",0,0,0,0,0,0,0,1,1,1,2,1,3,4,3,3,1,1,1,2,0,"false",1,0.952380952380952,"Online Sync",2,3,21
"842","AUMQ7KD62U5GVW9ZA381","14594","false","Module2","2",1350,1164,9,1250,"false",375,975,30,"true","[objectObject]","[objectObject]",NA,"2","1488028712410","./data//room_1488028101450/memory_Module2_6.3.2.csv","room_1488028101450",2,TRUE,1,0.925925925925926,"21",NA,"2","A","500","B","AU0ODT5AE89UXFBM3L2N",0,0,0,0,0,0,0,1,1,1,2,1,3,4,3,3,1,1,1,2,0,"false",1,0.925925925925926,"Online Sync",2,3,21
"843","AUMT14D2A9BRPH75KZGN","5012","false","Module2","1",300,397.575,2,300,"false",90,210,30,"true","[objectObject]","[objectObject]",NA,"1","1489614294299","./data//room_1489613861443/memory_Module2_6.3.1.csv","room_1489613861443",1,TRUE,0,1,"26","M","5","B","2","A","AUFX9P8WTBJDRUQVL762",0,0,0,0,0,NA,NA,NA,NA,NA,2,2,3,4,3,3,1,2,2,3,0.1,"false",1,1,"Online Sync",1,0,25
"844","AUMT14D2A9BRPH75KZGN","11394","false","Module2","4",1050,956.25,7,1050,"false",315,735,30,"true","[objectObject]","[objectObject]",NA,"4","1489614555649","./data//room_1489613861443/memory_Module2_6.3.4.csv","room_1489613861443",4,TRUE,0,1,"26","M","5","B","2","A","AUFX9P8WTBJDRUQVL762",0,0,0,0,0,NA,NA,NA,NA,NA,2,2,3,4,3,3,1,2,2,3,0.1,"false",1,1,"Online Sync",1,0,25
"845","AUMT14D2A9BRPH75KZGN","1755","false","Module2","2",1050,941.325,7,1050,"false",315,735,30,"true","[objectObject]","[objectObject]",NA,"2","1489614379596","./data//room_1489613861443/memory_Module2_6.3.2.csv","room_1489613861443",2,TRUE,0,1,"26","M","5","B","2","A","AUFX9P8WTBJDRUQVL762",0,0,0,0,0,NA,NA,NA,NA,NA,2,2,3,4,3,3,1,2,2,3,0.1,"false",1,1,"Online Sync",1,0,25
"846","AUMT14D2A9BRPH75KZGN","2477","false","Module2","5",750,761.25,5,750,"false",225,525,30,"true","[objectObject]","[objectObject]",NA,"5","1489614658915","./data//room_1489613861443/memory_Module2_6.3.5.csv","room_1489613861443",5,TRUE,0,1,"26","M","5","B","2","A","AUFX9P8WTBJDRUQVL762",0,0,0,0,0,NA,NA,NA,NA,NA,2,2,3,4,3,3,1,2,2,3,0.1,"false",1,1,"Online Sync",1,0,25
"847","AUMT14D2A9BRPH75KZGN","28894","false","Module2","9",1500,1320,10,1500,"false",450,1050,30,"true","[objectObject]","[objectObject]",NA,"9","1489615005785","./data//room_1489613861443/memory_Module2_6.3.9.csv","room_1489613861443",9,TRUE,0,1,"26","M","5","B","2","A","AUFX9P8WTBJDRUQVL762",0,0,0,0,0,NA,NA,NA,NA,NA,2,2,3,4,3,3,1,2,2,3,0.1,"false",1,1,"Online Sync",1,0,25
"848","AUMT14D2A9BRPH75KZGN","4458","false","Module2","6",1200,1425,8,1200,"false",360,840,30,"true","[objectObject]","[objectObject]",NA,"6","1489614739737","./data//room_1489613861443/memory_Module2_6.3.6.csv","room_1489613861443",6,TRUE,0,1,"26","M","5","B","2","A","AUFX9P8WTBJDRUQVL762",0,0,0,0,0,NA,NA,NA,NA,NA,2,2,3,4,3,3,1,2,2,3,0.1,"false",1,1,"Online Sync",1,0,25
"849","AUMT14D2A9BRPH75KZGN","4689","false","Module2","10",1200,1098.75,8,1200,"false",360,840,30,"true","[objectObject]","[objectObject]",NA,"10","1489615076256","./data//room_1489613861443/memory_Module2_6.3.10.csv","room_1489613861443",10,TRUE,0,1,"26","M","5","B","2","A","AUFX9P8WTBJDRUQVL762",0,0,0,0,0,NA,NA,NA,NA,NA,2,2,3,4,3,3,1,2,2,3,0.1,"false",1,1,"Online Sync",1,0,25
"850","AUMT14D2A9BRPH75KZGN","4193","false","Module2","8",1200,1065,8,1200,"false",360,840,30,"true","[objectObject]","[objectObject]",NA,"8","1489614910165","./data//room_1489613861443/memory_Module2_6.3.8.csv","room_1489613861443",8,TRUE,0,1,"26","M","5","B","2","A","AUFX9P8WTBJDRUQVL762",0,0,0,0,0,NA,NA,NA,NA,NA,2,2,3,4,3,3,1,2,2,3,0.1,"false",1,1,"Online Sync",1,0,25
"851","AUMT14D2A9BRPH75KZGN","5704","false","Module2","7",1050,903.75,7,1050,"false",315,735,30,"true","[objectObject]","[objectObject]",NA,"7","1489614837058","./data//room_1489613861443/memory_Module2_6.3.7.csv","room_1489613861443",7,TRUE,0,1,"26","M","5","B","2","A","AUFX9P8WTBJDRUQVL762",0,0,0,0,0,NA,NA,NA,NA,NA,2,2,3,4,3,3,1,2,2,3,0.1,"false",1,1,"Online Sync",1,0,25
"852","AUMT14D2A9BRPH75KZGN","5972","false","Module2","3",450,480.075,3,450,"false",135,315,30,"true","[objectObject]","[objectObject]",NA,"3","1489614471783","./data//room_1489613861443/memory_Module2_6.3.3.csv","room_1489613861443",3,TRUE,0,1,"26","M","5","B","2","A","AUFX9P8WTBJDRUQVL762",0,0,0,0,0,NA,NA,NA,NA,NA,2,2,3,4,3,3,1,2,2,3,0.1,"false",1,1,"Online Sync",1,0,25
"853","AUMV4NE98UFZ5J2GCTA3","6709","false","Module2","4",2250,2301.75,15,600,"false",60,2190,10,"true","[objectObject]","[objectObject]",NA,"4","1488042571160","./data//room_1488041736832/memory_Module2_6.3.4.csv","room_1488041736832",4,FALSE,1,0.266666666666667,NA,NA,NA,NA,"400","B","AU8AEXDS1UP7OW63J54C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"false",3,0.266666666666667,"Online Sync",2,0,0
"854","AUMV4NE98UFZ5J2GCTA3","1843","false","Module2","2",2100,2135,14,600,"false",60,2040,10,"true","[objectObject]","[objectObject]",NA,"2","1488042348663","./data//room_1488041736832/memory_Module2_6.3.2.csv","room_1488041736832",2,FALSE,1,0.285714285714286,NA,NA,NA,NA,"400","B","AU8AEXDS1UP7OW63J54C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"false",3,0.285714285714286,"Online Sync",2,0,0
"855","AUMV4NE98UFZ5J2GCTA3","2403","false","Module2","1",2100,2132.5,14,600,"false",60,2040,10,"true","[objectObject]","[objectObject]",NA,"1","1488042247116","./data//room_1488041736832/memory_Module2_6.3.1.csv","room_1488041736832",1,FALSE,1,0.285714285714286,NA,NA,NA,NA,"400","B","AU8AEXDS1UP7OW63J54C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"false",3,0.285714285714286,"Online Sync",2,0,0
"856","AUMV4NE98UFZ5J2GCTA3","4122","false","Module2","3",2550,2615,17,600,"false",60,2490,10,"true","[objectObject]","[objectObject]",NA,"3","1488042439123","./data//room_1488041736832/memory_Module2_6.3.3.csv","room_1488041736832",3,FALSE,1,0.235294117647059,NA,NA,NA,NA,"400","B","AU8AEXDS1UP7OW63J54C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"false",3,0.235294117647059,"Online Sync",2,0,0
"857","AUMVF32Y1PSZBC4JGXK8","6652","false","Module2","2",1500,1316.25,10,1500,"false",450,1050,30,"true","[objectObject]","[objectObject]",NA,"2","1488024221579","./data//room_1488023543219/memory_Module2_6.3.2.csv","room_1488023543219",2,TRUE,0,1,"24","F","3","B","400","A","AU8XBJ7KGY2TN05WPV4E",0,0,0,0,0,1,1,1,1,1,2,1,1,3,3,1,1,1,3,1,0,"false",1,1,"Online Sync",2,5,17
"858","AUMVF32Y1PSZBC4JGXK8","4317","false","Module2","9",1800,1856.25,12,800,"false",240,1560,30,"true","[objectObject]","[objectObject]",NA,"9","1488024793642","./data//room_1488023543219/memory_Module2_6.3.9.csv","room_1488023543219",9,TRUE,1,0.444444444444444,"24","F","3","B","400","A","AU8XBJ7KGY2TN05WPV4E",0,0,0,0,0,1,1,1,1,1,2,1,1,3,3,1,1,1,3,1,0,"false",1,0.444444444444444,"Online Sync",2,5,17
"859","AUMVF32Y1PSZBC4JGXK8","4702","false","Module2","10",1650,1665,11,800,"false",240,1410,30,"true","[objectObject]","[objectObject]",NA,"10","1488024871315","./data//room_1488023543219/memory_Module2_6.3.10.csv","room_1488023543219",10,TRUE,1,0.484848484848485,"24","F","3","B","400","A","AU8XBJ7KGY2TN05WPV4E",0,0,0,0,0,1,1,1,1,1,2,1,1,3,3,1,1,1,3,1,0,"false",1,0.484848484848485,"Online Sync",2,5,17
"860","AUMVF32Y1PSZBC4JGXK8","4836","false","Module2","3",1500,1353.75,10,1500,"false",450,1050,30,"true","[objectObject]","[objectObject]",NA,"3","1488024303880","./data//room_1488023543219/memory_Module2_6.3.3.csv","room_1488023543219",3,TRUE,0,1,"24","F","3","B","400","A","AU8XBJ7KGY2TN05WPV4E",0,0,0,0,0,1,1,1,1,1,2,1,1,3,3,1,1,1,3,1,0,"false",1,1,"Online Sync",2,5,17
"861","AUMVF32Y1PSZBC4JGXK8","2820","false","Module2","4",1500,1333.125,10,1500,"false",450,1050,30,"true","[objectObject]","[objectObject]",NA,"4","1488024375394","./data//room_1488023543219/memory_Module2_6.3.4.csv","room_1488023543219",4,TRUE,0,1,"24","F","3","B","400","A","AU8XBJ7KGY2TN05WPV4E",0,0,0,0,0,1,1,1,1,1,2,1,1,3,3,1,1,1,3,1,0,"false",1,1,"Online Sync",2,5,17
"862","AUMVF32Y1PSZBC4JGXK8","15069","false","Module2","5",1050,997.5,7,800,"false",240,810,30,"true","[objectObject]","[objectObject]",NA,"5","1488024465477","./data//room_1488023543219/memory_Module2_6.3.5.csv","room_1488023543219",5,TRUE,1,0.761904761904762,"24","F","3","B","400","A","AU8XBJ7KGY2TN05WPV4E",0,0,0,0,0,1,1,1,1,1,2,1,1,3,3,1,1,1,3,1,0,"false",1,0.761904761904762,"Online Sync",2,5,17
"863","AUMVF32Y1PSZBC4JGXK8","12321","false","Module2","1",1500,1350,10,1500,"false",450,1050,30,"true","[objectObject]","[objectObject]",NA,"1","1488024144939","./data//room_1488023543219/memory_Module2_6.3.1.csv","room_1488023543219",1,TRUE,0,1,"24","F","3","B","400","A","AU8XBJ7KGY2TN05WPV4E",0,0,0,0,0,1,1,1,1,1,2,1,1,3,3,1,1,1,3,1,0,"false",1,1,"Online Sync",2,5,17
"864","AUMVF32Y1PSZBC4JGXK8","4169","false","Module2","7",1650,1695,11,800,"false",240,1410,30,"true","[objectObject]","[objectObject]",NA,"7","1488024627896","./data//room_1488023543219/memory_Module2_6.3.7.csv","room_1488023543219",7,TRUE,1,0.484848484848485,"24","F","3","B","400","A","AU8XBJ7KGY2TN05WPV4E",0,0,0,0,0,1,1,1,1,1,2,1,1,3,3,1,1,1,3,1,0,"false",1,0.484848484848485,"Online Sync",2,5,17
"865","AUMVF32Y1PSZBC4JGXK8","6205","false","Module2","8",1350,1376.25,9,750,"false",225,1125,30,"true","[objectObject]","[objectObject]",NA,"8","1488024702881","./data//room_1488023543219/memory_Module2_6.3.8.csv","room_1488023543219",8,TRUE,1,0.555555555555556,"24","F","3","B","400","A","AU8XBJ7KGY2TN05WPV4E",0,0,0,0,0,1,1,1,1,1,2,1,1,3,3,1,1,1,3,1,0,"false",1,0.555555555555556,"Online Sync",2,5,17
"866","AUMVF32Y1PSZBC4JGXK8","5235","false","Module2","6",1500,1563.75,10,800,"false",240,1260,30,"true","[objectObject]","[objectObject]",NA,"6","1488024540668","./data//room_1488023543219/memory_Module2_6.3.6.csv","room_1488023543219",6,TRUE,1,0.533333333333333,"24","F","3","B","400","A","AU8XBJ7KGY2TN05WPV4E",0,0,0,0,0,1,1,1,1,1,2,1,1,3,3,1,1,1,3,1,0,"false",1,0.533333333333333,"Online Sync",2,5,17
"867","AUMW1I52BCG8QF37PV4N","4505","false","Module2","7",2100,2206.125,14,0,"false",0,2100,10,"true","[objectObject]","[objectObject]",NA,"7","1489617865344","./data//room_1489616858980/memory_Module2_6.3.7.csv","room_1489616858980",7,TRUE,1,0,"23","M","8","B","300","B","AU5V28EZIO1TWQG6RLBC",0,0,0,0,1,1,1,1,1,1,2,1,3,3,3,1,2,1,3,1,0.1,"false",3,0,"Online Sync",1,6,20
"868","AUMW1I52BCG8QF37PV4N","2512","false","Module2","10",2250,2351.25,15,0,"false",0,2250,10,"true","[objectObject]","[objectObject]",NA,"10","1489618125495","./data//room_1489616858980/memory_Module2_6.3.10.csv","room_1489616858980",10,TRUE,1,0,"23","M","8","B","300","B","AU5V28EZIO1TWQG6RLBC",0,0,0,0,1,1,1,1,1,1,2,1,3,3,3,1,2,1,3,1,0.1,"false",3,0,"Online Sync",1,6,20
"869","AUMW1I52BCG8QF37PV4N","4962","false","Module2","6",2100,2115.375,14,1000,"false",100,2000,10,"true","[objectObject]","[objectObject]",NA,"6","1489617770859","./data//room_1489616858980/memory_Module2_6.3.6.csv","room_1489616858980",6,TRUE,1,0.476190476190476,"23","M","8","B","300","B","AU5V28EZIO1TWQG6RLBC",0,0,0,0,1,1,1,1,1,1,2,1,3,3,3,1,2,1,3,1,0.1,"false",3,0.476190476190476,"Online Sync",1,6,20
