"","session","auditrate","taxrate","period","subject","sujeto","group","grupo","profit","ncorrectret","profitret","declared","deduction","totaldeduction","cheat","type","audited","fine","deductionsgroup","receivedfromgroup","taxrateproposed","ncorrectsum","groupdg","profitdg","proposerdg","offerdg","age_subject","gender","trust","ideology","income","publictransport","taxes","drivingfast","moneyfound","lying","accidentaldamage","litter","drivingalcohol","jobapplication","buyingstolen","profitriskav","dec1","dec2","dec3","dec4","dec5","dec6","dec7","dec8","dec9","dec10","hljump","safechoices","guessm2","guessm3","rankincome","lowincome","chile","init_pred","avg_pred","pred_correct","realdie","digitaldie","digitaldielie","lastroll","timeokdeclareok","subj_id","country","sess_code","totalprofit","timeokinitialinfook","timeokretaddingok","timeokresultsok","sess_id","audit","pred0","pred1","pred2","tax_20","tax_30","timedictator","timeokinicialriskaversionok","timeokloteriasok","lendmoney","lendstuff","dooropen","trustworthy","redistrib1","redistrib2","redistrib3","redistrib4","redistrib5","redistrib6","anx1","anx2","anx3","anx4","econself","nosecure","econcountrypers","econselfpers","digitaldie_actual","timeactualdiceok","timedigitaldiceok","econlosejob","own1","own2","own3","own4","own5","own6","own7","subjectivestatus2","norms","subjectivestatus1","own8","declared_frac","russia","oxford","shock","status","ncorrect_subjav","ncorrect_countrymed","ability_high","hh","amax","period1","c1","c2","c3","c4","c5","c6","c7","c8","c9","father_educ1","mother_educ1","family1","employment1","a51","b11","b21","b31","b41","b51","b61","b71","b81","social_active","parents_edhigh","grades_rating","grades_total","grades_calculus","grades_eligible","grades_relrating_inv","nosibling","T10","T20","T30","T40","T50","EndT","AR0","AR30","AR70","AR100","percevaded","difsalaries","highsalary","receiveshock","cost_comply","perform_high","non_fixed","subj_id1","avg_RET","treatment","treatment_lab","treatment2","treatment2_lab","HighTax"
"1423",3,100,30,10,24,72,2,14,2231.25,16,2400,2400,720,720,0,NA,1,0,2205,551.25,NA,16,11,0,0,400,19,1,1,7,89,1,1,2,2,2,1,2,1,1,1,1.60000002384186,0,0,0,0,0,1,1,1,1,1,6,5,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,27,372,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,720,1,0,NA,15.0500001907349,1,"Baseline",1,"Baseline",1
"1424",3,100,30,6,24,72,2,14,2392.5,17,2550,2550,765,765,0,NA,1,0,2430,607.5,NA,17,11,0,0,400,19,1,1,7,89,1,1,2,2,2,1,2,1,1,1,1.60000002384186,0,0,0,0,0,1,1,1,1,1,6,5,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,29,372,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,765,1,0,NA,15.0500001907349,1,"Baseline",1,"Baseline",1
"1425",3,0,30,3,24,72,2,14,2062.5,13,1950,0,0,0,1,NA,0,0,450,112.5,NA,13,11,0,0,400,19,1,1,7,89,1,1,2,2,2,1,2,1,1,1,1.60000002384186,0,0,0,0,0,1,1,1,1,1,6,5,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,22,372,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,1,0,NA,NA,585,1,0,NA,15.0500001907349,1,"Baseline",1,"Baseline",1
"1426",3,0,30,2,24,72,2,14,2508.75,16,2400,0,0,0,1,NA,0,0,435,108.75,NA,16,11,0,0,400,19,1,1,7,89,1,1,2,2,2,1,2,1,1,1,1.60000002384186,0,0,0,0,0,1,1,1,1,1,6,5,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,24,372,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,1,0,NA,NA,720,1,0,NA,15.0500001907349,1,"Baseline",1,"Baseline",1
"1427",3,0,30,7,24,72,2,14,2478.75,16,2400,0,0,0,1,NA,0,0,315,78.75,NA,16,11,0,0,400,19,1,1,7,89,1,1,2,2,2,1,2,1,1,1,1.60000002384186,0,0,0,0,0,1,1,1,1,1,6,5,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,29,372,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,1,0,NA,NA,720,1,0,NA,15.0500001907349,1,"Baseline",1,"Baseline",1
"1428",3,0,30,6,24,72,2,14,2707.5,17,2550,0,0,0,1,NA,0,0,630,157.5,NA,17,11,0,0,400,19,1,1,7,89,1,1,2,2,2,1,2,1,1,1,1.60000002384186,0,0,0,0,0,1,1,1,1,1,6,5,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,26,372,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,1,0,NA,NA,765,1,0,NA,15.0500001907349,1,"Baseline",1,"Baseline",1
"1429",3,0,30,5,24,72,2,14,1867.5,12,1800,0,0,0,1,NA,0,0,270,67.5,NA,12,11,0,0,400,19,1,1,7,89,1,1,2,2,2,1,2,1,1,1,1.60000002384186,0,0,0,0,0,1,1,1,1,1,6,5,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,29,372,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,1,0,NA,NA,540,1,0,NA,15.0500001907349,1,"Baseline",1,"Baseline",1
"1430",3,100,30,4,24,72,2,14,2021.25,14,2100,2100,630,630,0,NA,1,0,2205,551.25,NA,14,11,0,0,400,19,1,1,7,89,1,1,2,2,2,1,2,1,1,1,1.60000002384186,0,0,0,0,0,1,1,1,1,1,6,5,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,26,372,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,630,1,0,NA,15.0500001907349,1,"Baseline",1,"Baseline",1
"1431",3,100,30,7,24,72,2,14,1998.75,14,2100,2100,630,630,0,NA,1,0,2115,528.75,NA,14,11,0,0,400,19,1,1,7,89,1,1,2,2,2,1,2,1,1,1,1.60000002384186,0,0,0,0,0,1,1,1,1,1,6,5,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,28,372,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,630,1,0,NA,15.0500001907349,1,"Baseline",1,"Baseline",1
"1432",3,100,30,1,24,72,2,14,2287.5,16,2400,2400,720,720,0,NA,1,0,2430,607.5,NA,16,11,0,0,400,19,1,1,7,89,1,1,2,2,2,1,2,1,1,1,1.60000002384186,0,0,0,0,0,1,1,1,1,1,6,5,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,27,372,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,720,1,0,NA,15.0500001907349,1,"Baseline",1,"Baseline",1
"1433",3,100,30,5,24,72,2,14,2137.5,15,2250,2250,675,675,0,NA,1,0,2250,562.5,NA,15,11,0,0,400,19,1,1,7,89,1,1,2,2,2,1,2,1,1,1,1.60000002384186,0,0,0,0,0,1,1,1,1,1,6,5,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,29,372,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,675,1,0,NA,15.0500001907349,1,"Baseline",1,"Baseline",1
"1434",3,100,30,3,24,72,2,14,2441.25,18,2700,2700,810,810,0,NA,1,0,2205,551.25,NA,18,11,0,0,400,19,1,1,7,89,1,1,2,2,2,1,2,1,1,1,1.60000002384186,0,0,0,0,0,1,1,1,1,1,6,5,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,27,372,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,810,1,0,NA,15.0500001907349,1,"Baseline",1,"Baseline",1
"1435",3,0,30,8,24,72,2,14,2523.75,16,2400,0,0,0,1,NA,0,0,495,123.75,NA,16,11,0,0,400,19,1,1,7,89,1,1,2,2,2,1,2,1,1,1,1.60000002384186,0,0,0,0,0,1,1,1,1,1,6,5,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,30,372,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,1,0,NA,NA,720,1,0,NA,15.0500001907349,1,"Baseline",1,"Baseline",1
"1436",3,100,30,9,24,72,2,14,1871.25,13,1950,1950,585,585,0,NA,1,0,2025,506.25,NA,13,11,0,0,400,19,1,1,7,89,1,1,2,2,2,1,2,1,1,1,1.60000002384186,0,0,0,0,0,1,1,1,1,1,6,5,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,28,372,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,585,1,0,NA,15.0500001907349,1,"Baseline",1,"Baseline",1
"1437",3,0,30,4,24,72,2,14,2340,15,2250,0,0,0,1,NA,0,0,360,90,NA,15,11,0,0,400,19,1,1,7,89,1,1,2,2,2,1,2,1,1,1,1.60000002384186,0,0,0,0,0,1,1,1,1,1,6,5,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,28,372,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,1,0,NA,NA,675,1,0,NA,15.0500001907349,1,"Baseline",1,"Baseline",1
"1438",3,100,30,8,24,72,2,14,2265,16,2400,2400,720,720,0,NA,1,0,2340,585,NA,16,11,0,0,400,19,1,1,7,89,1,1,2,2,2,1,2,1,1,1,1.60000002384186,0,0,0,0,0,1,1,1,1,1,6,5,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,28,372,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,720,1,0,NA,15.0500001907349,1,"Baseline",1,"Baseline",1
"1439",3,0,30,9,24,72,2,14,2362.5,15,2250,0,0,0,1,NA,0,0,450,112.5,NA,15,11,0,0,400,19,1,1,7,89,1,1,2,2,2,1,2,1,1,1,1.60000002384186,0,0,0,0,0,1,1,1,1,1,6,5,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,30,372,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,1,0,NA,NA,675,1,0,NA,15.0500001907349,1,"Baseline",1,"Baseline",1
"1440",3,0,30,10,24,72,2,14,2373.75,15,2250,0,0,0,1,NA,0,0,495,123.75,NA,15,11,0,0,400,19,1,1,7,89,1,1,2,2,2,1,2,1,1,1,1.60000002384186,0,0,0,0,0,1,1,1,1,1,6,5,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,30,372,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,1,0,NA,NA,675,1,0,NA,15.0500001907349,1,"Baseline",1,"Baseline",1
"12961",49,0,10,2,1,897,1,-1,2722.5,18,2700,0,0,0,1,-1,0,0,90,22.5,-1,18,2,500,0,400,20,0,0,6,3,3,1,1,2,3,2,2,1,1,2,3.84999990463257,0,0,0,0,0,0,1,1,1,1,7,6,NA,NA,NA,NA,0,1,1.33333337306976,NA,6,4,0,4,22,49897,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,1,0,NA,NA,270,1,1,NA,17.6499996185303,1,"Baseline",1,"Baseline",0
"12962",49,0,10,4,1,897,1,-1,2617.5,17,2550,0,0,0,1,-1,0,0,270,67.5,-1,17,2,500,0,400,20,0,0,6,3,3,1,1,2,3,2,2,1,1,2,3.84999990463257,0,0,0,0,0,0,1,1,1,1,7,6,NA,NA,NA,NA,0,1,1.33333337306976,NA,6,4,0,4,20,49897,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,1,0,NA,NA,255,1,1,NA,17.6499996185303,1,"Baseline",1,"Baseline",0
"12963",49,20,10,7,1,897,4,-1,2793.75,17,2550,2000,200,200,1,-1,0,0,1775,443.75,-1,17,2,500,0,400,20,0,0,6,3,3,1,1,2,3,2,2,1,1,2,3.84999990463257,0,0,0,0,0,0,1,1,1,1,7,6,NA,NA,NA,NA,0,1,1.66666662693024,NA,6,4,0,4,0,49897,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.215686276555061,0,NA,NA,255,1,1,NA,17.6499996185303,1,"Baseline",1,"Baseline",0
"12964",49,20,10,2,1,897,4,-1,2182.5,18,2700,1000,100,1120,1,-1,1,850,2410,602.5,-1,18,2,500,0,400,20,0,0,6,3,3,1,1,2,3,2,2,1,1,2,3.84999990463257,0,0,0,0,0,0,1,1,1,1,7,6,NA,NA,NA,NA,0,1,1.66666662693024,NA,6,4,0,4,13,49897,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.629629611968994,0,NA,NA,270,1,1,NA,17.6499996185303,1,"Baseline",1,"Baseline",0
"12965",49,0,10,1,1,897,1,-1,2602.5,17,2550,0,0,0,1,-1,0,0,210,52.5,-1,17,2,500,0,400,20,0,0,6,3,3,1,1,2,3,2,2,1,1,2,3.84999990463257,0,0,0,0,0,0,1,1,1,1,7,6,NA,NA,NA,NA,0,1,1.33333337306976,NA,6,4,0,4,11,49897,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,1,0,NA,NA,255,1,1,NA,17.6499996185303,1,"Baseline",1,"Baseline",0
"12966",49,0,10,10,1,897,4,-1,2700,18,2700,0,0,0,1,-1,0,0,0,0,-1,18,2,500,0,400,20,0,0,6,3,3,1,1,2,3,2,2,1,1,2,3.84999990463257,0,0,0,0,0,0,1,1,1,1,7,6,NA,NA,NA,NA,0,1,1.33333337306976,NA,6,4,0,4,26,49897,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,1,0,NA,NA,270,1,1,NA,17.6499996185303,1,"Baseline",1,"Baseline",0
"12967",49,20,10,1,1,897,4,-1,2952.375,19,2850,185,18.5,18.5,1,-1,0,0,483.5,120.875,-1,19,2,500,0,400,20,0,0,6,3,3,1,1,2,3,2,2,1,1,2,3.84999990463257,0,0,0,0,0,0,1,1,1,1,7,6,NA,NA,NA,NA,0,1,1.66666662693024,NA,6,4,0,4,-12,49897,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.935087740421295,0,NA,NA,285,1,1,NA,17.6499996185303,1,"Baseline",1,"Baseline",0
"12968",49,0,10,9,1,897,3,-1,2437.5,16,2400,0,0,0,1,-1,0,0,150,37.5,-1,16,2,500,0,400,20,0,0,6,3,3,1,1,2,3,2,2,1,1,2,3.84999990463257,0,0,0,0,0,0,1,1,1,1,7,6,NA,NA,NA,NA,0,1,1.33333337306976,NA,6,4,0,4,26,49897,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,1,0,NA,NA,240,1,1,NA,17.6499996185303,1,"Baseline",1,"Baseline",0
