"","muID","time","timeup","module","round","prelimGain","totalEarnings","correct","declareEarnings","statusDeclare","taxPaid","finalEarnings","taxRate","done","player","stage","stage.1","step","round.1","timestamp","session","room","round_number","complete_rooms_module2","cheat","report.rate","age","gender","politics","trust","DictGive","role","other","diceNumber","numberEntered","risk1","risk2","risk3","risk4","risk5","risk6","risk7","risk8","risk9","risk10","integrity1","integrity2","integrity3","integrity4","integrity5","integrity6","integrity7","integrity8","integrity9","integrity10","auditRate","audited","treat","taxBracket","report.rate.mturk.ds","sample","risk.pref","total.integrity"
"1200","AUH62F3WJG54UKT8NZSMsession2room_1458940497618","2784","false","Module2","8",2250,1927.5,15,2250,"false",675,1575,30,"true","AUH62F3WJG54UKT8NZSM","[objectObject]","[objectObject]",NA,"8","1458941598434","session2","room_1458940497618",8,FALSE,0,1,"23",NA,"6","B",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,2,1,3,2,1,1,1,1,2,1,0,"false",2,1,1,"Mturk-DS",1,15
"1201","AUH62F3WJG54UKT8NZSMsession2room_1458940497618","10017","false","Module2","2",2100,1920,14,2100,"false",630,1470,30,"true","AUH62F3WJG54UKT8NZSM","[objectObject]","[objectObject]",NA,"2","1458941140674","session2","room_1458940497618",2,FALSE,0,1,"23",NA,"6","B",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,2,1,3,2,1,1,1,1,2,1,0,"false",2,1,1,"Mturk-DS",1,15
"1202","AUHBFXP7NR56MVCQSIZ8session2room_1458939728922","5909","false","Module2","3",1050,963.75,7,1050,"false",315,735,30,"true","AUHBFXP7NR56MVCQSIZ8","[objectObject]","[objectObject]",NA,"3","1458940898297","session2","room_1458939728922",3,TRUE,0,1,"54","M","5","B",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,1,2,3,1,1,1,1,1,1,0,"false",2,1,1,"Mturk-DS",0,13
"1203","AUHBFXP7NR56MVCQSIZ8session2room_1458939728922","2248","false","Module2","10",1350,1121.25,9,1350,"false",405,945,30,"true","AUHBFXP7NR56MVCQSIZ8","[objectObject]","[objectObject]",NA,"10","1458941457545","session2","room_1458939728922",10,TRUE,0,1,"54","M","5","B",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,1,2,3,1,1,1,1,1,1,0,"false",2,1,1,"Mturk-DS",0,13
"1204","AUHBFXP7NR56MVCQSIZ8session2room_1458939728922","3994","false","Module2","6",900,787.5,6,900,"false",270,630,30,"true","AUHBFXP7NR56MVCQSIZ8","[objectObject]","[objectObject]",NA,"6","1458941146595","session2","room_1458939728922",6,TRUE,0,1,"54","M","5","B",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,1,2,3,1,1,1,1,1,1,0,"false",2,1,1,"Mturk-DS",0,13
"1205","AUHBFXP7NR56MVCQSIZ8session2room_1458939728922","2949","false","Module2","9",1350,1121.25,9,1350,"false",405,945,30,"true","AUHBFXP7NR56MVCQSIZ8","[objectObject]","[objectObject]",NA,"9","1458941384637","session2","room_1458939728922",9,TRUE,0,1,"54","M","5","B",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,1,2,3,1,1,1,1,1,1,0,"false",2,1,1,"Mturk-DS",0,13
"1206","AUHBFXP7NR56MVCQSIZ8session2room_1458939728922","6232","false","Module2","2",1200,1177.5,8,1200,"false",360,840,30,"true","AUHBFXP7NR56MVCQSIZ8","[objectObject]","[objectObject]",NA,"2","1458940816701","session2","room_1458939728922",2,TRUE,0,1,"54","M","5","B",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,1,2,3,1,1,1,1,1,1,0,"false",2,1,1,"Mturk-DS",0,13
"1207","AUHBFXP7NR56MVCQSIZ8session2room_1458939728922","8755","false","Module2","1",1050,1177.5,7,0,"false",0,1050,30,"true","AUHBFXP7NR56MVCQSIZ8","[objectObject]","[objectObject]",NA,"1","1458940723009","session2","room_1458939728922",1,TRUE,1,0,"54","M","5","B",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,1,2,3,1,1,1,1,1,1,0,"false",2,1,0,"Mturk-DS",0,13
"1208","AUHBFXP7NR56MVCQSIZ8session2room_1458939728922","7685","false","Module2","7",1200,1005,8,1200,"false",360,840,30,"true","AUHBFXP7NR56MVCQSIZ8","[objectObject]","[objectObject]",NA,"7","1458941228318","session2","room_1458939728922",7,TRUE,0,1,"54","M","5","B",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,1,2,3,1,1,1,1,1,1,0,"false",2,1,1,"Mturk-DS",0,13
"1209","AUHBFXP7NR56MVCQSIZ8session2room_1458939728922","10636","false","Module2","5",1050,1038.75,7,1050,"false",315,735,30,"true","AUHBFXP7NR56MVCQSIZ8","[objectObject]","[objectObject]",NA,"5","1458941070784","session2","room_1458939728922",5,TRUE,0,1,"54","M","5","B",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,1,2,3,1,1,1,1,1,1,0,"false",2,1,1,"Mturk-DS",0,13
"1210","AUHBFXP7NR56MVCQSIZ8session2room_1458939728922","3343","false","Module2","4",1500,1275,10,1500,"false",450,1050,30,"true","AUHBFXP7NR56MVCQSIZ8","[objectObject]","[objectObject]",NA,"4","1458940982894","session2","room_1458939728922",4,TRUE,0,1,"54","M","5","B",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,1,2,3,1,1,1,1,1,1,0,"false",2,1,1,"Mturk-DS",0,13
"1211","AUHBFXP7NR56MVCQSIZ8session2room_1458939728922","3582","false","Module2","8",1200,1005,8,1200,"false",360,840,30,"true","AUHBFXP7NR56MVCQSIZ8","[objectObject]","[objectObject]",NA,"8","1458941305872","session2","room_1458939728922",8,TRUE,0,1,"54","M","5","B",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,1,2,3,1,1,1,1,1,1,0,"false",2,1,1,"Mturk-DS",0,13
"1212","AUHGJS6FMX0DIO2LNYUPsession2room_1458943761152","3504","false","Module2","4",2550,2148,17,2500,"false",750,1800,30,"true","AUHGJS6FMX0DIO2LNYUP","[objectObject]","[objectObject]",NA,"4","1458944493999","session2","room_1458943761152",4,TRUE,1,0.980392156862745,"43","F","2","B","0","B","AUB75HWTFM0XGSNL34C1",NA,NA,0,0,0,0,0,0,0,0,0,0,2,1,3,3,4,2,2,1,3,2,0,"false",2,1,0.980392156862745,"Mturk-DS",0,23
"1213","AUHGJS6FMX0DIO2LNYUPsession2room_1458943761152","8094","false","Module2","6",2250,2096.25,15,2250,"false",675,1575,30,"true","AUHGJS6FMX0DIO2LNYUP","[objectObject]","[objectObject]",NA,"6","1458944678234","session2","room_1458943761152",6,TRUE,0,1,"43","F","2","B","0","B","AUB75HWTFM0XGSNL34C1",NA,NA,0,0,0,0,0,0,0,0,0,0,2,1,3,3,4,2,2,1,3,2,0,"false",2,1,1,"Mturk-DS",0,23
"1214","AUHGJS6FMX0DIO2LNYUPsession2room_1458943761152","12711","false","Module2","10",2700,2231.25,18,2700,"false",810,1890,30,"true","AUHGJS6FMX0DIO2LNYUP","[objectObject]","[objectObject]",NA,"10","1458945039829","session2","room_1458943761152",10,TRUE,0,1,"43","F","2","B","0","B","AUB75HWTFM0XGSNL34C1",NA,NA,0,0,0,0,0,0,0,0,0,0,2,1,3,3,4,2,2,1,3,2,0,"false",2,1,1,"Mturk-DS",0,23
"1215","AUHGJS6FMX0DIO2LNYUPsession2room_1458943761152","12218","false","Module2","9",2250,2126.25,15,2250,"false",675,1575,30,"true","AUHGJS6FMX0DIO2LNYUP","[objectObject]","[objectObject]",NA,"9","1458944936885","session2","room_1458943761152",9,TRUE,0,1,"43","F","2","B","0","B","AUB75HWTFM0XGSNL34C1",NA,NA,0,0,0,0,0,0,0,0,0,0,2,1,3,3,4,2,2,1,3,2,0,"false",2,1,1,"Mturk-DS",0,23
"1216","AUHGJS6FMX0DIO2LNYUPsession2room_1458943761152","5881","false","Module2","7",2250,1893.75,15,2250,"false",675,1575,30,"true","AUHGJS6FMX0DIO2LNYUP","[objectObject]","[objectObject]",NA,"7","1458944762228","session2","room_1458943761152",7,TRUE,0,1,"43","F","2","B","0","B","AUB75HWTFM0XGSNL34C1",NA,NA,0,0,0,0,0,0,0,0,0,0,2,1,3,3,4,2,2,1,3,2,0,"false",2,1,1,"Mturk-DS",0,23
"1217","AUHGJS6FMX0DIO2LNYUPsession2room_1458943761152","10370","false","Module2","3",2250,1882.5,15,2250,"false",675,1575,30,"true","AUHGJS6FMX0DIO2LNYUP","[objectObject]","[objectObject]",NA,"3","1458944419152","session2","room_1458943761152",3,TRUE,0,1,"43","F","2","B","0","B","AUB75HWTFM0XGSNL34C1",NA,NA,0,0,0,0,0,0,0,0,0,0,2,1,3,3,4,2,2,1,3,2,0,"false",2,1,1,"Mturk-DS",0,23
"1218","AUHGJS6FMX0DIO2LNYUPsession2room_1458943761152","19374","false","Module2","1",1800,1713.75,12,1800,"false",540,1260,30,"true","AUHGJS6FMX0DIO2LNYUP","[objectObject]","[objectObject]",NA,"1","1458944256751","session2","room_1458943761152",1,TRUE,0,1,"43","F","2","B","0","B","AUB75HWTFM0XGSNL34C1",NA,NA,0,0,0,0,0,0,0,0,0,0,2,1,3,3,4,2,2,1,3,2,0,"false",2,1,1,"Mturk-DS",0,23
"1219","AUHGJS6FMX0DIO2LNYUPsession2room_1458943761152","4257","false","Module2","2",1950,1867.5,13,1950,"false",585,1365,30,"true","AUHGJS6FMX0DIO2LNYUP","[objectObject]","[objectObject]",NA,"2","1458944329678","session2","room_1458943761152",2,TRUE,0,1,"43","F","2","B","0","B","AUB75HWTFM0XGSNL34C1",NA,NA,0,0,0,0,0,0,0,0,0,0,2,1,3,3,4,2,2,1,3,2,0,"false",2,1,1,"Mturk-DS",0,23
"1220","AUHGJS6FMX0DIO2LNYUPsession2room_1458943761152","17723","false","Module2","8",2550,2148.75,17,2550,"false",765,1785,30,"true","AUHGJS6FMX0DIO2LNYUP","[objectObject]","[objectObject]",NA,"8","1458944853506","session2","room_1458943761152",8,TRUE,0,1,"43","F","2","B","0","B","AUB75HWTFM0XGSNL34C1",NA,NA,0,0,0,0,0,0,0,0,0,0,2,1,3,3,4,2,2,1,3,2,0,"false",2,1,1,"Mturk-DS",0,23
"1221","AUHGJS6FMX0DIO2LNYUPsession2room_1458943761152","30015","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"true","AUHGJS6FMX0DIO2LNYUP","[objectObject]","[objectObject]",NA,NA,"1458944601914","session2","room_1458943761152",5,TRUE,NA,NA,"43","F","2","B","0","B","AUB75HWTFM0XGSNL34C1",NA,NA,0,0,0,0,0,0,0,0,0,0,2,1,3,3,4,2,2,1,3,2,0,NA,2,NA,NA,"Mturk-DS",0,23
"1222","AUHK4WS129PBIDYGZ8QJsession1room_1458858342521","10313","false","Module2","2",1800,1805,12,1100,"false",330,1470,30,"true","AUHK4WS129PBIDYGZ8QJ","[objectObject]","[objectObject]",NA,"2","1458858840532","session1","room_1458858342521",2,FALSE,1,0.611111111111111,NA,NA,NA,NA,"0","A","AU4X63OAKJMPYFW0UZB9",NA,NA,0,0,0,0,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"false",2,1,0.611111111111111,"Mturk-DS",4,0
"1223","AUHK4WS129PBIDYGZ8QJsession1room_1458858342521","3265","false","Module2","3",2250,2130,15,1600,"false",480,1770,30,"true","AUHK4WS129PBIDYGZ8QJ","[objectObject]","[objectObject]",NA,"3","1458858917642","session1","room_1458858342521",3,FALSE,1,0.711111111111111,NA,NA,NA,NA,"0","A","AU4X63OAKJMPYFW0UZB9",NA,NA,0,0,0,0,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"false",2,1,0.711111111111111,"Mturk-DS",4,0
"1224","AUHK4WS129PBIDYGZ8QJsession1room_1458858342521","3241","false","Module2","10",3000,3299.6,20,2,"false",0.6,2999.4,30,"true","AUHK4WS129PBIDYGZ8QJ","[objectObject]","[objectObject]",NA,"10","1458859448633","session1","room_1458858342521",10,FALSE,1,0.000666666666666667,NA,NA,NA,NA,"0","A","AU4X63OAKJMPYFW0UZB9",NA,NA,0,0,0,0,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"false",2,1,0.000666666666666667,"Mturk-DS",4,0
"1225","AUHK4WS129PBIDYGZ8QJsession1room_1458858342521","1979","false","Module2","4",2250,2130,15,1800,"false",540,1710,30,"true","AUHK4WS129PBIDYGZ8QJ","[objectObject]","[objectObject]",NA,"4","1458858987438","session1","room_1458858342521",4,FALSE,1,0.8,NA,NA,NA,NA,"0","A","AU4X63OAKJMPYFW0UZB9",NA,NA,0,0,0,0,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"false",2,1,0.8,"Mturk-DS",4,0
"1226","AUHK4WS129PBIDYGZ8QJsession1room_1458858342521","8855","false","Module2","7",2100,2265,14,100,"false",30,2070,30,"true","AUHK4WS129PBIDYGZ8QJ","[objectObject]","[objectObject]",NA,"7","1458859221266","session1","room_1458858342521",7,FALSE,1,0.0476190476190476,NA,NA,NA,NA,"0","A","AU4X63OAKJMPYFW0UZB9",NA,NA,0,0,0,0,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"false",2,1,0.0476190476190476,"Mturk-DS",4,0
"1227","AUHK4WS129PBIDYGZ8QJsession1room_1458858342521","5652","false","Module2","6",2400,2655,16,300,"false",90,2310,30,"true","AUHK4WS129PBIDYGZ8QJ","[objectObject]","[objectObject]",NA,"6","1458859141034","session1","room_1458858342521",6,FALSE,1,0.125,NA,NA,NA,NA,"0","A","AU4X63OAKJMPYFW0UZB9",NA,NA,0,0,0,0,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"false",2,1,0.125,"Mturk-DS",4,0
"1228","AUHK4WS129PBIDYGZ8QJsession1room_1458858342521","1656","false","Module2","8",2100,2320,14,400,"false",120,1980,30,"true","AUHK4WS129PBIDYGZ8QJ","[objectObject]","[objectObject]",NA,"8","1458859294773","session1","room_1458858342521",8,FALSE,1,0.19047619047619,NA,NA,NA,NA,"0","A","AU4X63OAKJMPYFW0UZB9",NA,NA,0,0,0,0,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"false",2,1,0.19047619047619,"Mturk-DS",4,0
"1229","AUHK4WS129PBIDYGZ8QJsession1room_1458858342521","19672","false","Module2","1",1200,1098.75,8,1200,"false",360,840,30,"true","AUHK4WS129PBIDYGZ8QJ","[objectObject]","[objectObject]",NA,"1","1458858741049","session1","room_1458858342521",1,FALSE,0,1,NA,NA,NA,NA,"0","A","AU4X63OAKJMPYFW0UZB9",NA,NA,0,0,0,0,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"false",2,1,1,"Mturk-DS",4,0
"1230","AUHK4WS129PBIDYGZ8QJsession1room_1458858342521","2745","false","Module2","9",2550,2869.6,17,2,"false",0.6,2549.4,30,"true","AUHK4WS129PBIDYGZ8QJ","[objectObject]","[objectObject]",NA,"9","1458859369562","session1","room_1458858342521",9,FALSE,1,0.000784313725490196,NA,NA,NA,NA,"0","A","AU4X63OAKJMPYFW0UZB9",NA,NA,0,0,0,0,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"false",2,1,0.000784313725490196,"Mturk-DS",4,0
"1231","AUHK4WS129PBIDYGZ8QJsession1room_1458858342521","1949","false","Module2","5",3150,2990,21,2000,"false",600,2550,30,"true","AUHK4WS129PBIDYGZ8QJ","[objectObject]","[objectObject]",NA,"5","1458859066008","session1","room_1458858342521",5,FALSE,1,0.634920634920635,NA,NA,NA,NA,"0","A","AU4X63OAKJMPYFW0UZB9",NA,NA,0,0,0,0,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"false",2,1,0.634920634920635,"Mturk-DS",4,0
"1232","AUHK4WS129PBIDYGZ8QJsession5room_1506265740714","7177","false","Module2","2",1950,1952.5,13,1950,"false",195,1755,10,"true","AUHK4WS129PBIDYGZ8QJ","[objectObject]","[objectObject]",NA,"2","1506266232894","session5","room_1506265740714",2,FALSE,0,1,"49","F","10","A","100","B","AUMZO301CKS56HALGU8X","5","5",0,0,0,0,0,0,0,0,0,1,2,2,2,3,2,1,2,1,2,1,0.1,"false",1,3,1,"Mturk-DS",1,18
"1233","AUHK4WS129PBIDYGZ8QJsession5room_1506265740714","7507","false","Module2","1",1500,1425,10,1500,"true",150,1350,10,"true","AUHK4WS129PBIDYGZ8QJ","[objectObject]","[objectObject]",NA,"1","1506266131220","session5","room_1506265740714",1,FALSE,0,1,"49","F","10","A","100","B","AUMZO301CKS56HALGU8X","5","5",0,0,0,0,0,0,0,0,0,1,2,2,2,3,2,1,2,1,2,1,0.1,"true",1,3,1,"Mturk-DS",1,18
"1234","AUHK4WS129PBIDYGZ8QJsession5room_1506265740714","10185","false","Module2","3",1950,1833.75,13,1950,"false",195,1755,10,"true","AUHK4WS129PBIDYGZ8QJ","[objectObject]","[objectObject]",NA,"3","1506266319493","session5","room_1506265740714",3,FALSE,0,1,"49","F","10","A","100","B","AUMZO301CKS56HALGU8X","5","5",0,0,0,0,0,0,0,0,0,1,2,2,2,3,2,1,2,1,2,1,0.1,"false",1,3,1,"Mturk-DS",1,18
"1235","AUHK4WS129PBIDYGZ8QJsession5room_1506265740714","3919","false","Module2","4",1950,1945,13,1950,"false",195,1755,10,"true","AUHK4WS129PBIDYGZ8QJ","[objectObject]","[objectObject]",NA,"4","1506266402543","session5","room_1506265740714",4,FALSE,0,1,"49","F","10","A","100","B","AUMZO301CKS56HALGU8X","5","5",0,0,0,0,0,0,0,0,0,1,2,2,2,3,2,1,2,1,2,1,0.1,"false",1,3,1,"Mturk-DS",1,18
"1236","AUHONJ2KPBDTZ09QW7LYsession2room_1458939365642","2902","false","Module2","10",1650,1429.05,11,1600,"false",480,1170,30,"true","AUHONJ2KPBDTZ09QW7LY","[objectObject]","[objectObject]",NA,"10","1458940524379","session2","room_1458939365642",10,TRUE,1,0.96969696969697,"35","F","8","B","400","A","AU4UEKRX0BW2ZG5I8O3F",NA,NA,0,0,0,1,0,0,1,1,1,1,2,1,3,3,2,3,3,1,2,1,0,"false",2,1,0.96969696969697,"Mturk-DS",5,21
"1237","AUHONJ2KPBDTZ09QW7LYsession2room_1458939365642","3282","false","Module2","1",1350,1249.8,9,1250,"false",375,975,30,"true","AUHONJ2KPBDTZ09QW7LY","[objectObject]","[objectObject]",NA,"1","1458939732046","session2","room_1458939365642",1,TRUE,1,0.925925925925926,"35","F","8","B","400","A","AU4UEKRX0BW2ZG5I8O3F",NA,NA,0,0,0,1,0,0,1,1,1,1,2,1,3,3,2,3,3,1,2,1,0,"false",2,1,0.925925925925926,"Mturk-DS",5,21
"1238","AUHONJ2KPBDTZ09QW7LYsession2room_1458939365642","3155","false","Module2","3",1950,1747.125,13,1650,"false",495,1455,30,"true","AUHONJ2KPBDTZ09QW7LY","[objectObject]","[objectObject]",NA,"3","1458939956519","session2","room_1458939365642",3,TRUE,1,0.846153846153846,"35","F","8","B","400","A","AU4UEKRX0BW2ZG5I8O3F",NA,NA,0,0,0,1,0,0,1,1,1,1,2,1,3,3,2,3,3,1,2,1,0,"false",2,1,0.846153846153846,"Mturk-DS",5,21
"1239","AUHONJ2KPBDTZ09QW7LYsession2room_1458939365642","2197","false","Module2","7",1800,1515.225,12,1770,"false",531,1269,30,"true","AUHONJ2KPBDTZ09QW7LY","[objectObject]","[objectObject]",NA,"7","1458940278928","session2","room_1458939365642",7,TRUE,1,0.983333333333333,"35","F","8","B","400","A","AU4UEKRX0BW2ZG5I8O3F",NA,NA,0,0,0,1,0,0,1,1,1,1,2,1,3,3,2,3,3,1,2,1,0,"false",2,1,0.983333333333333,"Mturk-DS",5,21
"1240","AUHONJ2KPBDTZ09QW7LYsession2room_1458939365642","2788","false","Module2","6",1800,1597.8,12,1600,"false",480,1320,30,"true","AUHONJ2KPBDTZ09QW7LY","[objectObject]","[objectObject]",NA,"6","1458940205431","session2","room_1458939365642",6,TRUE,1,0.888888888888889,"35","F","8","B","400","A","AU4UEKRX0BW2ZG5I8O3F",NA,NA,0,0,0,1,0,0,1,1,1,1,2,1,3,3,2,3,3,1,2,1,0,"false",2,1,0.888888888888889,"Mturk-DS",5,21
"1241","AUHONJ2KPBDTZ09QW7LYsession2room_1458939365642","4088","false","Module2","5",1500,1289.625,10,1450,"false",435,1065,30,"true","AUHONJ2KPBDTZ09QW7LY","[objectObject]","[objectObject]",NA,"5","1458940130261","session2","room_1458939365642",5,TRUE,1,0.966666666666667,"35","F","8","B","400","A","AU4UEKRX0BW2ZG5I8O3F",NA,NA,0,0,0,1,0,0,1,1,1,1,2,1,3,3,2,3,3,1,2,1,0,"false",2,1,0.966666666666667,"Mturk-DS",5,21
"1242","AUHONJ2KPBDTZ09QW7LYsession2room_1458939365642","7796","false","Module2","4",1650,1446.375,11,1475,"false",442.5,1207.5,30,"true","AUHONJ2KPBDTZ09QW7LY","[objectObject]","[objectObject]",NA,"4","1458940053282","session2","room_1458939365642",4,TRUE,1,0.893939393939394,"35","F","8","B","400","A","AU4UEKRX0BW2ZG5I8O3F",NA,NA,0,0,0,1,0,0,1,1,1,1,2,1,3,3,2,3,3,1,2,1,0,"false",2,1,0.893939393939394,"Mturk-DS",5,21
"1243","AUHONJ2KPBDTZ09QW7LYsession2room_1458939365642","1565","false","Module2","9",1500,1326.3,10,1450,"false",435,1065,30,"true","AUHONJ2KPBDTZ09QW7LY","[objectObject]","[objectObject]",NA,"9","1458940442256","session2","room_1458939365642",9,TRUE,1,0.966666666666667,"35","F","8","B","400","A","AU4UEKRX0BW2ZG5I8O3F",NA,NA,0,0,0,1,0,0,1,1,1,1,2,1,3,3,2,3,3,1,2,1,0,"false",2,1,0.966666666666667,"Mturk-DS",5,21
"1244","AUHONJ2KPBDTZ09QW7LYsession2room_1458939365642","3816","false","Module2","2",1800,1682.25,12,1450,"false",435,1365,30,"true","AUHONJ2KPBDTZ09QW7LY","[objectObject]","[objectObject]",NA,"2","1458939840871","session2","room_1458939365642",2,TRUE,1,0.805555555555556,"35","F","8","B","400","A","AU4UEKRX0BW2ZG5I8O3F",NA,NA,0,0,0,1,0,0,1,1,1,1,2,1,3,3,2,3,3,1,2,1,0,"false",2,1,0.805555555555556,"Mturk-DS",5,21
"1245","AUHONJ2KPBDTZ09QW7LYsession2room_1458939365642","2033","false","Module2","8",1350,1206.15,9,1300,"false",390,960,30,"true","AUHONJ2KPBDTZ09QW7LY","[objectObject]","[objectObject]",NA,"8","1458940369534","session2","room_1458939365642",8,TRUE,1,0.962962962962963,"35","F","8","B","400","A","AU4UEKRX0BW2ZG5I8O3F",NA,NA,0,0,0,1,0,0,1,1,1,1,2,1,3,3,2,3,3,1,2,1,0,"false",2,1,0.962962962962963,"Mturk-DS",5,21
"1246","AUHTSLYMJ4U6DQNE58IWsession1room_1458861410676","4678","false","Module2","3",1350,1226.625,9,1350,"false",405,945,30,"true","AUHTSLYMJ4U6DQNE58IW","[objectObject]","[objectObject]",NA,"3","1458862749761","session1","room_1458861410676",3,TRUE,0,1,"50","F","1","A",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,2,1,3,3,2,1,1,1,1,1,0,"false",2,1,1,"Mturk-DS",3,16
"1247","AUHTSLYMJ4U6DQNE58IWsession1room_1458861410676","29884","false","Module2","2",1350,1169.625,9,1350,"false",405,945,30,"true","AUHTSLYMJ4U6DQNE58IW","[objectObject]","[objectObject]",NA,"2","1458862665913","session1","room_1458861410676",2,TRUE,0,1,"50","F","1","A",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,2,1,3,3,2,1,1,1,1,1,0,"false",2,1,1,"Mturk-DS",3,16
"1248","AUHTSLYMJ4U6DQNE58IWsession1room_1458861410676","3393","false","Module2","6",1500,1313.25,10,1500,"false",450,1050,30,"true","AUHTSLYMJ4U6DQNE58IW","[objectObject]","[objectObject]",NA,"6","1458863009604","session1","room_1458861410676",6,TRUE,0,1,"50","F","1","A",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,2,1,3,3,2,1,1,1,1,1,0,"false",2,1,1,"Mturk-DS",3,16
"1249","AUHTSLYMJ4U6DQNE58IWsession1room_1458861410676","2027","false","Module2","7",1350,1212.375,9,1350,"false",405,945,30,"true","AUHTSLYMJ4U6DQNE58IW","[objectObject]","[objectObject]",NA,"7","1458863092855","session1","room_1458861410676",7,TRUE,0,1,"50","F","1","A",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,2,1,3,3,2,1,1,1,1,1,0,"false",2,1,1,"Mturk-DS",3,16
"1250","AUHTSLYMJ4U6DQNE58IWsession1room_1458861410676","2384","false","Module2","9",1650,1418.25,11,1650,"false",495,1155,30,"true","AUHTSLYMJ4U6DQNE58IW","[objectObject]","[objectObject]",NA,"9","1458863270086","session1","room_1458861410676",9,TRUE,0,1,"50","F","1","A",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,2,1,3,3,2,1,1,1,1,1,0,"false",2,1,1,"Mturk-DS",3,16
"1251","AUHTSLYMJ4U6DQNE58IWsession1room_1458861410676","11849","false","Module2","1",1050,997.875,7,1050,"false",315,735,30,"true","AUHTSLYMJ4U6DQNE58IW","[objectObject]","[objectObject]",NA,"1","1458862547697","session1","room_1458861410676",1,TRUE,0,1,"50","F","1","A",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,2,1,3,3,2,1,1,1,1,1,0,"false",2,1,1,"Mturk-DS",3,16
"1252","AUHTSLYMJ4U6DQNE58IWsession1room_1458861410676","3004","false","Module2","10",1500,1306.125,10,1500,"false",450,1050,30,"true","AUHTSLYMJ4U6DQNE58IW","[objectObject]","[objectObject]",NA,"10","1458863352904","session1","room_1458861410676",10,TRUE,0,1,"50","F","1","A",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,2,1,3,3,2,1,1,1,1,1,0,"false",2,1,1,"Mturk-DS",3,16
"1253","AUHTSLYMJ4U6DQNE58IWsession1room_1458861410676","4599","false","Module2","4",1050,967.125,7,1050,"false",315,735,30,"true","AUHTSLYMJ4U6DQNE58IW","[objectObject]","[objectObject]",NA,"4","1458862842018","session1","room_1458861410676",4,TRUE,0,1,"50","F","1","A",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,2,1,3,3,2,1,1,1,1,1,0,"false",2,1,1,"Mturk-DS",3,16
"1254","AUHTSLYMJ4U6DQNE58IWsession1room_1458861410676","2666","false","Module2","5",1350,1210.875,9,1350,"false",405,945,30,"true","AUHTSLYMJ4U6DQNE58IW","[objectObject]","[objectObject]",NA,"5","1458862927603","session1","room_1458861410676",5,TRUE,0,1,"50","F","1","A",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,2,1,3,3,2,1,1,1,1,1,0,"false",2,1,1,"Mturk-DS",3,16
"1255","AUHTSLYMJ4U6DQNE58IWsession1room_1458861410676","1755","false","Module2","8",1500,1275.375,10,1500,"false",450,1050,30,"true","AUHTSLYMJ4U6DQNE58IW","[objectObject]","[objectObject]",NA,"8","1458863181850","session1","room_1458861410676",8,TRUE,0,1,"50","F","1","A",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,2,1,3,3,2,1,1,1,1,1,0,"false",2,1,1,"Mturk-DS",3,16
